Symbol,Description,Price,Price - Currency,Pre-market Change %,Price Change % 1 day,Post-market Change %,Market capitalization,Market capitalization - Currency,Price to earnings ratio,Price * Volume (Turnover) 1 day,Price * Volume (Turnover) 1 day - Currency,Price * Volume (Turnover) 1 month,Price * Volume (Turnover) 1 month - Currency,Upcoming earnings date,"Net income growth %, Quarterly QoQ","Revenue growth %, Quarterly QoQ",Industry,Sector
VECO,Veeco Instruments Inc.,29.32,USD,3.380476026215938,1.13832355984823,0.6139154160982255,1767910508,USD,35.36364732842842,40906179.160000004,USD,465203815.56,USD,2026-02-25,-10.642604149097656,-0.13425323893464336,Electronic production equipment,Electronic technology
MGNI,"Magnite, Inc.",12.23,USD,-0.9009009009009108,0.1638001638001603,-1.962387571545382,1756813420,USD,32.44031830238727,16287008.98,USD,444332850.78000003,USD,2026-02-25,80.07002423915971,3.5550273463642026,Packaged software,Technology services
INTA,"Intapp, Inc.",21.83,USD,,-1.489169675090261,-0.5497022446174872,1755040091.9999998,USD,,24227130.47,USD,765777800.8399999,USD,2026-05-12,58.65672681669337,0.8494752817797981,Packaged software,Technology services
CMPR,Cimpress plc,72.24,USD,,-1.6607677647699413,0,1754362116,USD,80.3112840466926,4945333.68,USD,147860398.56,USD,2026-04-29,546.1175854374869,20.726255882765233,Commercial printing/Forms,Commercial services
INVA,"Innoviva, Inc.",23.39,USD,-1.0152284263959475,-1.0575296108291032,0,1748848405.0000002,USD,16.779053084648496,15987930.43,USD,287906667.96,USD,2026-03-04,41.16945107398568,7.246069462786416,Pharmaceuticals: major,Health technology
ANIP,"ANI Pharmaceuticals, Inc.",77.77,USD,-0.7682458386683666,-0.4225352112676035,0,1747416546,USD,47.69410033116644,22503916.049999997,USD,361542619.9,USD,2026-02-27,212.21216041397156,7.778739751432316,Biotechnology,Health technology
GLTO,"Galecto, Inc.",30,USD,0,-1.5101772816808956,0,1742070580,USD,,3168630,USD,172145250,USD,2026-03-30,8.844922897876055,,Pharmaceuticals: major,Health technology
ICHR,Ichor Holdings,50.35,USD,-0.9669732441471611,5.246655518394645,1.012909632571992,1731246007.0000002,USD,,52326438.9,USD,1020848515.75,USD,2026-05-12,30.15796613136131,-6.556733083712222,Industrial machinery,Producer manufacturing
GRC,Gorman-Rupp Company (The),65.69,USD,,1.3891032566753996,0,1728490617,USD,,6717196.64,USD,138872141.57,USD,2026-04-23,21.191819464033852,-3.618689425719659,Industrial machinery,Producer manufacturing
ASAN,"Asana, Inc.",7.26,USD,-1.6107382550335587,-2.550335570469804,0,1721346127.0000002,USD,,42072941.46,USD,663598238.16,USD,2026-03-02,-41.507444168734494,2.080371288134216,Packaged software,Technology services
ARRY,"Array Technologies, Inc.",11.23,USD,-0.9149130832570873,2.7447392497712784,0.17809439002671035,1715357412,USD,,44803297.84,USD,753864610.6700001,USD,2026-02-25,-22.5579030095696,8.626253647413476,Electrical products,Producer manufacturing
FA,First Advantage Corporation,9.85,USD,,2.604166666666667,0,1715032419.9999998,USD,,10961710.4,USD,180532602.54999998,USD,2026-02-26,741.8831168831168,4.7405109143364745,Packaged software,Technology services
AGIO,"Agios Pharmaceuticals, Inc.",29.25,USD,0,2.34429671098671,0,1713820993,USD,,28642448.25,USD,352506111.75,USD,2026-04-30,-4.453124244680131,55.023291925465834,Pharmaceuticals: major,Health technology
ZYME,Zymeworks Inc.,22.72,USD,-0.514579759862783,-2.5728987993139,-1.4084507042253533,1713217943,USD,,12220088.32,USD,173572507.2,USD,2026-03-02,-946.0077686678637,-43.32799737296618,Pharmaceuticals: major,Health technology
SNDX,"Syndax Pharmaceuticals, Inc.",19.69,USD,-2.617547261269991,-4.556471158507018,1.1681056373793823,1711353110.0000002,USD,,33920140.21,USD,331028575.35,USD,2026-02-26,15.494035937478252,20.846725327994097,Biotechnology,Health technology
INSP,"Inspire Medical Systems, Inc.",59.53,USD,0.11709601873536347,-0.4182000669120107,0,1701920436.0000002,USD,11.991620167999518,51258842.27,USD,1234940920.5,USD,2026-05-05,1270.2174788562222,19.855590843693346,Medical specialties,Health technology
PRGS,Progress Software Corporation,40.33,USD,0,10.73585941790224,0.04959087527895643,1698443479,USD,24.178657074340528,174745816.67,USD,672934442.3199999,USD,2026-03-31,32.617318291866276,1.1493424608178708,Packaged software,Technology services
OCUL,"Ocular Therapeutix, Inc.",7.78,USD,-0.995732574679947,10.668563300142248,-1.7994858611825266,1693642153.9999998,USD,,101170124.16,USD,1059167799.6,USD,2026-05-11,6.862773344089429,-8.897139713971397,Pharmaceuticals: major,Health technology
DFTX,"Definium Therapeutics, Inc.",17.13,USD,-2.1383902721482286,-0.8106543138390305,-0.8990075890251017,1687463969,USD,,17319355.02,USD,348905484.47999996,USD,2026-02-26,-57.3671158522717,,Pharmaceuticals: major,Health technology
TYRA,"Tyra Biosciences, Inc.",31.58,USD,0.7979572294924994,0.7979572294924994,0,1685490820,USD,,17333125.119999997,USD,368559284.9,USD,2026-03-25,-6.299380738842622,,Biotechnology,Health technology
HRMY,"Harmony Biosciences Holdings, Inc.",29.16,USD,-1.4539110206455363,-15.207909275952314,3.8408779149519923,1679509827,USD,9.183384247157749,158851432.8,USD,416072959.2,USD,2026-02-24,27.87862027353178,19.435480250786828,Pharmaceuticals: major,Health technology
TNDM,"Tandem Diabetes Care, Inc.",24.57,USD,22.786177105831527,32.66738660907128,0.04070004070003261,1678768024,USD,,312013545.48,USD,670650115.59,USD,2026-05-06,97.21710370895346,16.50130590203528,Medical specialties,Health technology
THR,"Thermon Group Holdings, Inc.",51.02,USD,,0.5518328734726077,-0.03920031360251495,1675923832,USD,29.02161547212742,20018870.46,USD,360221761.06,USD,2026-05-21,22.315099638892605,11.83316505090226,Electrical products,Producer manufacturing
MANE,"Veradermics, Incorporated",44.49,USD,,-7.926324503311255,0.5844009889862846,1661232664.38,USD,,11253122.64,USD,316302322.35,USD,,,,Pharmaceuticals: major,Health technology
DCH,Dauch Corporation,7.01,USD,-1.4245014245014196,-0.14245014245013943,-0.5706134094151218,1654254373,USD,,43422365.46,USD,1442903314.95,USD,2026-05-01,-929.5454545454545,-8.064837573905534,Auto parts: OEM,Producer manufacturing
TNGX,"Tango Therapeutics, Inc.",12.2,USD,-1.133603238866387,-1.2145748987854281,2.048360655737707,1643060515,USD,,20084128,USD,450784937,USD,2026-03-30,,1591.6378497327883,Biotechnology,Health technology
AXTI,AXT Inc,29.68,USD,9.197816043679133,24.653506929861408,0.7412398921832846,1640537040,USD,,429190251.84,USD,3008906044.48,USD,2026-04-23,-86.14900314795383,-17.57825076015024,Electronic production equipment,Electronic technology
SVV,"Savers Value Village, Inc.",10.46,USD,0.11523437499999165,2.148437500000006,-0.5736137667304062,1634139106.9999998,USD,77.02503681885126,24640234.98,USD,182885129.48000002,USD,2026-05-07,,8.83764507477719,Specialty stores,Retail trade
VOYG,"Voyager Technologies, Inc.",27.41,USD,-0.5946135012241979,-4.127317243791535,0.18241517694272422,1632204671,USD,,26392211.88,USD,493343599.52,USD,2026-03-09,48.145433688101456,-13.32705696895389,Information technology services,Technology services
BHVN,Biohaven Ltd.,11.23,USD,-0.7023705004389822,-1.4047410008779644,-0.6990204808548531,1630466697,USD,,23787172.630000003,USD,370814420.32,USD,2026-03-19,12.467511493991834,,Pharmaceuticals: major,Health technology
GSHD,"Goosehead Insurance, Inc.",44.45,USD,0.5714285714285714,1.6000000000000065,0,1626354003,USD,42.458687553730066,37024983.1,USD,483930217.05,USD,2026-04-29,57.19524532119373,16.390777906783878,Insurance brokers/Services,Finance
NRIX,"Nurix Therapeutics, Inc.",15.78,USD,-0.9499683343888448,-0.0633312222925889,0,1622862789.9999998,USD,,25146944.88,USD,199493773.98,USD,2026-04-14,9.488434524016153,71.99138586268052,Biotechnology,Health technology
ATRC,"AtriCure, Inc.",32.58,USD,,0.6176652254477941,0,1622806705,USD,,22647889.259999998,USD,459133650,USD,2026-05-05,,4.6406840000297915,Medical specialties,Health technology
AMSC,American Superconductor Corporation,34.04,USD,-1.4209591474245231,0.7696862048549379,-0.20564042303172822,1620722246,USD,11.620126988461802,39939404.32,USD,873703965.16,USD,2026-06-03,2380.1263157894737,13.159333151134204,Electrical products,Producer manufacturing
LILA,Liberty Latin America Ltd.,8.01,USD,-0.1248439450686615,0,0,1619448100,USD,,3828771.9899999998,USD,40894141.86,USD,2026-05-12,-1760.6060606060566,4.224719101122657,Major telecommunications,Communications
LILAK,Liberty Latin America Ltd.,8.1,USD,-0.990099009900991,0.24752475247524225,0,1619448100,USD,,13370030.1,USD,84435072.3,USD,2026-05-12,-1760.6060606060566,4.224719101122657,Major telecommunications,Communications
RAMP,"LiveRamp Holdings, Inc.",25.64,USD,-0.19762845849802652,1.3438735177865606,0,1618522222.9999998,USD,24.22982422982423,30462089.16,USD,345039018.40000004,USD,2026-05-27,45.415754923413566,6.18929184452707,Packaged software,Technology services
RAPT,"RAPT Therapeutics, Inc.",57.92,USD,0,0.20761245674741272,0,1605013583,USD,,92587552.64,USD,4356842543.68,USD,2026-03-05,0.35708212888964463,,Pharmaceuticals: major,Health technology
MXL,"MaxLinear, Inc",18.47,USD,,1.2609649122807043,0,1596752662,USD,,11946359.059999999,USD,278456010.28,USD,2026-04-29,67.24854347587117,7.889513597292402,Semiconductors,Electronic technology
GLIBK,"GCI Liberty, Inc. - Series C GCI Group",40.04,USD,,0.8564231738035172,0,1594696130.0000002,USD,,24420796.4,USD,315264589.64,USD,,,1.9455252918287937,Data processing services,Technology services
GLIBA,"GCI Liberty, Inc. - Series A GCI Group",40.23,USD,,1.0296333500753305,0,1594696129.9999998,USD,,1261009.3499999999,USD,23635808.909999996,USD,2026-06-03,,1.9455252918287937,Data processing services,Technology services
SION,"Sionna Therapeutics, Inc.",35.49,USD,,-4.954472415640067,-1.3524936601859792,1583875760.9999998,USD,,5164362.84,USD,165521278.65,USD,2026-03-19,-12.23156962585787,,Biotechnology,Health technology
PBI,Pitney Bowes Inc.,10.51,USD,0.1881467544684814,-1.1288805268109219,0,1575897845,USD,12.627658296287395,27167225.43,USD,340143432.9,USD,2026-04-24,-47.39141312087447,3.9049328329798225,Packaged software,Technology services
CNXN,"PC Connection, Inc.",62.11,USD,,0.5667098445595878,0,1567980878,USD,18.957939075758503,5286057.88,USD,105012730.94,USD,2026-04-30,-16.28132578819725,-0.8643740797779621,Information technology services,Technology services
ORKA,"Oruka Therapeutics, Inc.",32.34,USD,,-0.24676125848241298,0,1565554482,USD,,12763724.820000002,USD,156347697.66000003,USD,2026-03-05,-23.207455033775535,,Pharmaceuticals: major,Health technology
SLSR,Solaris Resources Inc.,9.36,USD,-0.10706638115631464,0.2141327623126293,0.2136752136752281,1562155374.0609848,USD,,1655128.7999999998,USD,21529441.439999998,USD,2026-03-20,-209.42639007146627,,Other metals/Minerals,Non-energy minerals
MBX,"MBX Biosciences, Inc.",34.79,USD,-0.16103059581319154,-6.629092860976916,0,1562151120.0000002,USD,,15740109.28,USD,335978197.59,USD,2026-03-23,-11.369841842254392,,Biotechnology,Health technology
MD,"Pediatrix Medical Group, Inc.",18.82,USD,-4.093264248704659,-2.4870466321243545,-2.2316684378321026,1562080077.0000002,USD,9.709038382170863,36178758.74,USD,234739225.20000002,USD,2026-04-30,-53.02755620014503,0.18179051483641898,Medical/Nursing services,Health services
CTS,CTS Corporation,53.75,USD,,0.6554307116104895,0,1561567762,USD,24.53777676329605,13973280,USD,166382748.75,USD,2026-04-23,44.20252794622635,-4.1704771545254635,Electronic production equipment,Electronic technology
KDK,"Kodiak AI, Inc.",8.61,USD,1.4573378839590634,-2.047781569965867,-1.045296167247385,1560195630,USD,,2926185.9899999998,USD,44962126.019999996,USD,2026-03-10,-82739.15038742602,,Auto parts: OEM,Producer manufacturing
ROCK,"Gibraltar Industries, Inc.",52.79,USD,,-0.6773283160865464,-0.09471490812653373,1559557135.9999998,USD,713.3783783783784,16907370.04,USD,163197592.71,USD,2026-02-26,-442.493462544224,0.4594254919762081,Metal fabrication,Producer manufacturing
MUX,McEwen Inc.,26.21,USD,-0.6296733569460848,3.148366784730424,2.59442960702022,1557750538,USD,,24179563.720000003,USD,364320362.92,USD,2026-03-24,-115.19736842105263,8.209850107066382,Precious metals,Non-energy minerals
CAPR,"Capricor Therapeutics, Inc.",28.51,USD,-0.10291595197254746,-2.195540308747846,-2.595580498070859,1550966242,USD,,59104537.160000004,USD,470703948.85,USD,2026-03-25,5.1721462305029595,,Pharmaceuticals: major,Health technology
KMTS,"Kestra Medical Technologies, Ltd.",26.56,USD,,0.9118541033434591,0,1549750903.0000002,USD,,5191816,USD,101855581.44,USD,2026-04-20,-26.94571362193137,16.488565381239997,Medical specialties,Health technology
ACHC,"Acadia Healthcare Company, Inc.",16.79,USD,-0.5931198102016481,-0.41518386714116423,0,1549014649,USD,14.243298269426534,31529269.4,USD,921564483,USD,2026-02-25,20.310684767816245,-2.0315634951313344,Medical/Nursing services,Health services
PRLB,"Proto Labs, Inc.",65.37,USD,,-0.22893772893771594,0,1547879519.0000002,USD,74.4957264957265,9867274.65,USD,244452879.99,USD,2026-05-01,-16.865299334811528,0.832557658496225,Chemicals: specialty,Process industries
DV,"DoubleVerify Holdings, Inc.",9.59,USD,,0,0,1545018298,USD,36.422331940751995,21850421.81,USD,398579321.07,USD,2026-02-26,16.48778259876684,-0.21161669867369234,Packaged software,Technology services
ELVN,"Enliven Therapeutics, Inc.",26.02,USD,-2.5229357798165144,-0.5351681957186566,0,1544217209,USD,,15563680.86,USD,261734893.78,USD,2026-03-12,20.473653049141504,,Biotechnology,Health technology
KOD,Kodiak Sciences Inc,25.28,USD,-0.46877929870616913,-5.194074629664347,2.056962025316454,1543304388,USD,,12430454.08,USD,245552957.12,USD,2026-03-26,-13.153388691473497,,Biotechnology,Health technology
SBH,"Sally Beauty Holdings, Inc. (Name to be changed from Sally Holdings, Inc.)",15.89,USD,,0.8248730964467054,0,1541470055,USD,9.022769859746749,24791657.45,USD,469525299.53000003,USD,2026-04-30,-8.760088922713344,-0.4125333262941161,Specialty stores,Retail trade
AMLX,"Amylyx Pharmaceuticals, Inc.",14.01,USD,1.4265335235378107,-0.07132667617688865,0,1538572235.0000002,USD,,10064265.629999999,USD,151455119.01,USD,2026-04-01,17.028207417416695,,Pharmaceuticals: major,Health technology
AVAH,Aveanna Healthcare Holdings Inc.,7.34,USD,,-1.078167115902966,0,1533409651,USD,20.38888888888889,6507732.08,USD,119205886.56,USD,2026-03-12,-47.95929694727105,5.49382328645601,Medical/Nursing services,Health services
QDEL,QuidelOrtho Corporation,22.48,USD,,-4.786107581533244,0,1530478029,USD,,37184392.8,USD,448831431.28000003,USD,2026-05-13,82.16916780354707,3.2548179871520344,Medical specialties,Health technology
CLDX,"Celldex Therapeutics, Inc.",23.02,USD,-0.637213254035678,-2.2090059473237025,0,1529666842.0000002,USD,,10314755.56,USD,216454274.57999998,USD,2026-03-02,-18.452296819787986,-100,Biotechnology,Health technology
PRCT,PROCEPT BioRobotics Corporation,27.27,USD,0.971599402092668,1.9058295964125485,1.5768243491015757,1523809165,USD,,47951895.24,USD,473537250.63,USD,2026-02-24,-9.362549800796813,5.234775580308656,Medical specialties,Health technology
FOR,Forestar Group Inc,29.91,USD,,0.876897133220916,0,1522182057,USD,9.153787299158378,3399301.41,USD,80030486.1,USD,2026-04-21,-82.29885057471265,-59.28411633109619,Real estate development,Finance
SCL,Stepan Company,67.23,USD,-1.4934379242721512,1.4180117664806118,0,1520676437,USD,34.01467240070833,14136115.950000001,USD,160653883.68,USD,2026-02-23,-4.426417423507627,-0.7407233024320276,Chemicals: specialty,Process industries
TNC,Tennant Company,83.37,USD,,-0.2393203302620422,0,1511162080,USD,28.53475716192628,14831523,USD,122357897.13000001,USD,2026-02-23,-26.237623762376238,-4.80225988700565,Industrial machinery,Producer manufacturing
FIVN,"Five9, Inc.",19.32,USD,2.910360884749709,12.456344586728758,0.4658385093167694,1511134194,USD,42.75282142066829,175407786.96,USD,826998975.6,USD,2026-04-30,9.681188449340677,5.0554171681267315,Packaged software,Technology services
RLAY,"Relay Therapeutics, Inc.",8.7,USD,-0.9029345372460504,-1.8058690744921009,-0.3448275862068892,1507904740.0000002,USD,,9420699.299999999,USD,287287833,USD,2026-02-26,-5.362699822380106,-100,Biotechnology,Health technology
NEXA,Nexa Resources S.A.,11.36,USD,0.34812880765882637,-1.1314186248912166,0,1504502608.0000002,USD,,9634086.559999999,USD,94311038.08,USD,2026-02-26,6302.585410897744,5.646687076413662,Other metals/Minerals,Non-energy minerals
KW,Kennedy-Wilson Holdings Inc.,10.9,USD,,0.2759889604415928,0,1503157781,USD,,65668968.4,USD,278133926.6,USD,2026-02-25,-331.1111111111111,-14.222549742078114,Real estate development,Finance
CNL,Collective Mining Ltd.,17.42,USD,,4.499100179964007,0,1502429655.5213392,USD,,717547.2200000001,USD,13337797.200000001,USD,2026-03-26,-23.744302752369308,,Other metals/Minerals,Non-energy minerals
ANAB,"AnaptysBio, Inc.",54.19,USD,-0.10818608005770335,-2.2899386945546394,0,1500438197,USD,,23863216.779999997,USD,391321054.82,USD,2026-03-09,,242.8109419215739,Biotechnology,Health technology
NVAX,"Novavax, Inc.",9.2,USD,-1.5718157181571772,-0.27100271002710413,-0.323913043478259,1494990704,USD,5.201560468140442,31435157.999999996,USD,455768653.2,USD,2026-02-26,-290.01295677320013,-70.55467313158334,Biotechnology,Health technology
WBTN,WEBTOON Entertainment Inc.,11.17,USD,-0.17953321364453634,0.2692998204667806,0,1490440299,USD,,1951700.59,USD,65330816.75,USD,2026-03-03,-167.80476626947754,8.547941114821505,Internet software/Services,Technology services
RCAT,"Red Cat Holdings, Inc.",12.47,USD,0.6336710833982899,-2.805923616523768,0.24057738572573667,1488558142.0000002,USD,,183204064.95000002,USD,1682739609.0400002,USD,2026-03-18,-20.615228903468346,199.70984071532234,Packaged software,Technology services
GOLD,"Gold.com, Inc.",58.82,USD,-0.8010908471109576,0.2556672916311549,-0.4590275416525045,1487969023,USD,123.77946127946127,43726199.8,USD,860870756.42,USD,2026-05-13,,75.96608966720514,Investment banks/Brokers,Finance
TTI,"Tetra Technologies, Inc.",11.11,USD,-2.1352313167259807,-1.1565836298932453,0,1485926006,USD,12.086597040905135,13106900.29,USD,225300178.83999997,USD,2026-02-25,-63.28173374613003,-11.866775559031932,Chemicals: specialty,Process industries
COHU,"Cohu, Inc.",31.56,USD,,4.124051468162323,0,1479795504,USD,,28895547,USD,540178750.8,USD,2026-04-30,-448.3540599853694,-3.1833915516162508,Semiconductors,Electronic technology
