ticker,event_date,event_type,earnings_date,time_of_day,tod_inferred,prev_close,open_1d,close_1d,gap_pct,cc_pct,o2c_1d_pct,sd60_gap,sd60_cc,z_gap,z_cc,gap_pctile,date_2d,open_2d,close_2d,o2c_2d_pct,close_1m,close_2m,fwd_1m_pct,fwd_2m_pct,sector,industry,market_cap,turnover,turnover_fmt,pre_turnover_20d_median,market_cap_at_event,mcap_bucket,mcap_bucket_snapshot
DDOG,2020-05-12,earnings,2020-05-11,AMC,False,55.69,61.87,68.86,11.0971,23.6488,11.2979,3.4059,4.8393,3.2582,4.8869,99.3789,2020-05-13,66.64,69.99,5.027,78.05,88.89,11.5159,27.0039,Technology,Software - Application,71170685387.0,1717871078.0,1.7B,114533053.5,24511419578.58,10B-100B,10B-100B
TWLO,2020-05-07,earnings,2020-05-06,AMC,False,122.4,152.4,170.89,24.5098,39.616,12.1325,3.4049,4.5042,7.1984,8.7954,100.0,2020-05-08,167.01,179.69,7.5924,194.27,245.3,8.114,36.5129,Communication Services,Internet Content & Information,29258964731.0,5315208759.0,5.3B,267310711.5,25936634935.4,10B-100B,10B-100B
UI,2019-11-08,earnings,2019-11-08,BMO,False,129.99,148.02,176.74,13.8703,35.9643,19.4028,0.6278,1.7271,22.0952,20.8235,99.655,2019-11-11,175.0,181.98,3.9886,192.5,187.85,5.7809,3.2256,Technology,Communication Equipment,45354284437.0,246161527.86,246M,26085741.04,10696445131.56,10B-100B,10B-100B
DXCM,2019-11-07,earnings,2019-11-06,AMC,False,153.12,185.2,194.7,20.9509,27.1552,5.1296,0.8475,2.4329,24.7194,11.1617,99.9193,2019-11-08,194.1,198.08,2.0505,215.53,237.3,8.8096,19.8001,Healthcare,Medical - Devices,26455608118.0,5610864600.0,5.6B,309962946.0,75129468621.9,10B-100B,10B-100B
SPOT,2019-10-28,earnings,2019-10-28,BMO,False,120.69,131.11,140.2,8.6337,16.1654,6.9331,0.8678,1.897,9.9486,8.5217,100.0,2019-10-29,137.87,135.99,-1.3636,142.93,149.81,5.1033,10.1625,Communication Services,Internet Content & Information,101349883630.1577,1513822118.0,1.5B,135875430.85,28857786600.0,10B-100B,100B+
ALGN,2019-10-24,earnings,2019-10-23,AMC,False,217.5,237.3,249.47,9.1034,14.6989,5.1285,0.8668,2.0594,10.5029,7.1373,99.5948,2019-10-25,245.84,243.38,-1.0007,278.07,278.26,14.2534,14.3315,Healthcare,Medical - Devices,12477937951.0,1035300500.0,1.0B,198855500.0,17866567407.0,10B-100B,10B-100B
KEYS,2019-08-22,earnings,2019-08-21,AMC,False,89.14,94.44,100.35,5.9457,12.5757,6.2579,1.8024,2.7041,3.2988,4.6506,99.6713,2019-08-23,97.48,93.18,-4.4112,98.1,103.43,5.2801,11.0002,Technology,"Hardware, Equipment & Parts",62024059950.0,1121777527.5,1.1B,101220216.355,17210326050.0,10B-100B,10B-100B
MELI,2019-08-08,earnings,2019-08-07,AMC,False,613.54,645.0,688.1,5.1276,12.1524,6.6822,1.1439,2.2186,4.4827,5.4774,99.2958,2019-08-09,682.69,690.1,1.0854,549.17,532.03,-20.4217,-22.9054,Consumer Cyclical,Specialty Retail,84465560993.3638,785022325.5,785M,298529483.73,34884730934.200005,10B-100B,10B-100B
MTCH,2019-08-07,earnings,2019-08-06,AMC,False,258.8328,299.3159,321.3785,15.6406,24.1645,7.371,0.8593,2.3998,18.2022,10.0693,99.9586,2019-08-08,313.429,305.2693,-2.6034,273.0159,264.5411,-10.5656,-13.3417,Communication Services,Internet Content & Information,8248304359.0,4672907665.7,4.7B,330268488.0,74966846226.09099,10B-100B,1B-10B
MLM,2019-07-30,earnings,2019-07-30,BMO,False,223.99,233.22,246.34,4.1207,9.9781,5.6256,0.5864,1.2909,7.0266,7.7297,99.5845,2019-07-31,247.65,247.75,0.0404,253.26,274.1,2.224,10.6357,Basic Materials,Construction Materials,36942335625.0,332045134.76,332M,104814426.865,14791707006.0,10B-100B,10B-100B
ZBRA,2019-07-30,earnings,2019-07-30,BMO,False,189.42,206.45,218.2,8.9906,15.1937,5.6915,1.0346,2.7242,8.6896,5.5772,99.9169,2019-07-31,215.56,210.89,-2.1665,208.49,206.37,-1.138,-2.1433,Technology,Communication Equipment,11894061868.0,313393459.4,313M,93269371.11,10733630467.4,10B-100B,10B-100B
ROKU,2019-05-09,earnings,2019-05-08,AMC,False,64.92,70.0,83.17,7.825,28.1115,18.8143,1.839,4.685,4.2551,6.0004,98.7593,2019-05-10,82.0,82.75,0.9146,100.2,104.54,21.0876,26.3323,Communication Services,Entertainment,18850152164.0,4719615470.53,4.7B,559761762.68,12283689187.5,10B-100B,10B-100B
MTCH,2019-05-08,earnings,2019-05-07,AMC,False,211.4157,221.6416,237.7158,4.8369,12.44,7.2523,0.7643,1.7389,6.3286,7.1538,99.5745,2019-05-09,236.2099,235.1593,-0.4448,246.2957,256.6966,4.7357,9.1586,Communication Services,Internet Content & Information,8248304359.0,1710008607.3,1.7B,238207120.285,55451138841.3108,10B-100B,1B-10B
MELI,2019-05-03,earnings,2019-05-02,AMC,False,482.35,541.85,578.94,12.3354,20.0249,6.8451,1.7248,3.2965,7.152,6.0746,99.8296,2019-05-06,565.58,567.69,0.3731,569.15,638.18,0.2572,12.417,Consumer Cyclical,Specialty Retail,84465560993.3638,1270834088.7,1.3B,217485228.87,29350626547.08,10B-100B,10B-100B
GH,2019-03-13,earnings,2019-03-12,AMC,False,74.0,78.95,94.45,6.6892,27.6351,19.6327,1.2859,4.9508,5.2021,5.5819,100.0,2019-03-14,95.01,97.51,2.6313,77.54,72.5,-20.48,-25.6487,Healthcare,Medical - Diagnostics & Research,13252036904.0,350518023.05,351M,33628732.27,12524062538.45,10B-100B,10B-100B
MELI,2019-02-27,earnings,2019-02-26,AMC,False,369.49,408.0,446.68,10.4225,20.891,9.4804,1.2773,3.2343,8.1597,6.4592,99.7827,2019-02-28,444.18,458.79,3.2892,507.73,484.14,10.6672,5.5254,Consumer Cyclical,Specialty Retail,84465560993.3638,1172667663.96,1.2B,171691648.475,22645417255.76,10B-100B,10B-100B
