timestamp,underlying_close,expiry,right,strike,option_bid,option_ask,option_mid,option_last,option_volume,seconds_to_expiry,iv_from_mid,model_price_from_mid_iv,risk_free_rate,dividend_yield,model_price_from_prev_iv,source_flags
2026-05-15 13:30:00+00:00,14.0221,20260618,C,15.0,2.0,2.4,2.2,2.3,3.0,2961000.0,1.5006448772568621,2.200000000000002,0.045,0.0,,quote_mid;trade_last;iv_solved
2026-05-15 13:30:00+00:00,14.0221,20260618,C,20.0,0.8,1.3,1.05,1.3,10.0,2961000.0,1.5537087583151221,1.0499999999999998,0.045,0.0,,quote_mid;trade_last;iv_solved
2026-05-15 13:37:50+00:00,14.215,20260618,C,20.0,0.95,1.1,1.025,1.05,0.0,2960530.0,1.498371505286387,1.0250000000000012,0.045,0.0,1.0173378298420164,quote_mid;trade_last;iv_solved;prev_iv_model
2026-05-15 13:38:00+00:00,14.17,20260618,C,15.0,2.1,2.4,2.25,2.45,0.0,2960520.0,1.4832956903561936,2.25,0.045,0.0,2.225498060122555,quote_mid;trade_last;iv_solved;prev_iv_model
2026-05-15 13:38:00+00:00,14.17,20260618,C,20.0,0.95,1.1,1.025,1.05,0.0,2960520.0,1.5074111137778003,1.0249999999999986,0.045,0.0,1.011244984391905,quote_mid;trade_last;iv_solved;prev_iv_model
2026-05-15 13:38:10+00:00,14.15,20260618,C,15.0,2.1,2.4,2.25,2.45,0.0,2960510.0,1.489622482564513,2.25,0.045,0.0,2.2391218685067535,quote_mid;trade_last;iv_solved;prev_iv_model
2026-05-15 13:38:10+00:00,14.15,20260618,C,20.0,0.95,1.1,1.025,1.05,0.0,2960510.0,1.5114373898652005,1.0249999999999995,0.045,0.0,1.0188785499947235,quote_mid;trade_last;iv_solved;prev_iv_model
2026-05-15 13:38:20+00:00,14.08,20260618,C,15.0,2.1,2.4,2.25,2.45,0.0,2960500.0,1.51176316567078,2.25,0.045,0.0,2.2120904646602293,quote_mid;trade_last;iv_solved;prev_iv_model
2026-05-15 13:38:20+00:00,14.08,20260618,C,20.0,0.95,1.1,1.025,1.05,0.0,2960500.0,1.5255584016795005,1.0249999999999995,0.045,0.0,1.0036899643945456,quote_mid;trade_last;iv_solved;prev_iv_model
2026-05-15 13:38:30+00:00,14.05,20260618,C,15.0,2.1,2.4,2.25,2.45,0.0,2960490.0,1.5212559197742022,2.250000000000001,0.045,0.0,2.233779685572183,quote_mid;trade_last;iv_solved;prev_iv_model
2026-05-15 13:38:30+00:00,14.05,20260618,C,20.0,0.95,1.1,1.025,1.05,0.0,2960490.0,1.5316288428136717,1.0250000000000008,0.045,0.0,1.01584963162321,quote_mid;trade_last;iv_solved;prev_iv_model
2026-05-15 13:38:40+00:00,14.06,20260618,C,15.0,2.1,2.25,2.175,2.45,0.0,2960480.0,1.4742475927077239,2.1750000000000007,0.045,0.0,2.255403753188589,quote_mid;trade_last;iv_solved;prev_iv_model
2026-05-15 13:38:40+00:00,14.06,20260618,C,20.0,0.95,1.1,1.025,1.05,0.0,2960480.0,1.5296076987295617,1.0249999999999995,0.045,0.0,1.0280531352359867,quote_mid;trade_last;iv_solved;prev_iv_model
