month,ticker,window_start,window_end,z_win,ret_2w_pct,mcap_at_start,turnover_min,turnover_median,turnover_thresh,sigma_d_pct,end_vs_high,up_day_ratio,max_day_contrib,run_days,sector,industry,mcap_bucket,market_cap_now,inst_pct,float_pct
2020-12,TGTX,2020-12-08,2020-12-21,6.921,96.563,4643024817.0,49402813.0,170677185.0,30000000.0,3.088,0.996,0.8,0.507,5,Healthcare,Biotechnology,1B-10B,6604025407.0,70.29,88.25
2020-12,EGHT,2020-12-10,2020-12-23,5.864,62.482,3991470518.0,62714455.0,113902664.0,30000000.0,2.618,0.996,0.7,0.614,1,Technology,Software - Application,1B-10B,366407246.0,76.67,95.5
2020-12,CLOV,2020-12-17,2020-12-31,5.296,54.136,5781833703.0,85662872.0,210155902.0,30000000.0,2.584,0.975,0.8,0.314,5,Healthcare,Medical - Healthcare Plans,1B-10B,1678935307.0,30.05,94.79
2020-12,RCKT,2020-12-09,2020-12-22,5.237,84.265,6414029513.0,31417930.0,55640808.0,30000000.0,3.691,0.922,0.7,0.992,1,Healthcare,Biotechnology,1B-10B,392004857.0,89.46,79.62
2020-12,CARG,2020-12-09,2020-12-22,4.651,40.422,2191540483.0,34883260.0,88226450.0,30000000.0,2.308,0.966,0.9,0.295,2,Consumer Cyclical,Auto - Dealerships,1B-10B,2921152109.0,111.02,96.75
2020-12,VRNS,2020-12-10,2020-12-23,4.294,34.272,15157764178.0,113834817.0,238172502.0,30000000.0,2.17,0.946,0.9,0.289,3,Technology,Software - Infrastructure,10B-100B,3214796220.0,99.35,96.95
2020-12,PLUG,2020-12-30,2021-01-13,4.278,114.11,47659320456.0,528812884.0,2049859693.0,30000000.0,5.628,0.94,0.8,0.395,1,Industrials,Electrical Equipment & Parts,10B-100B,4906721695.0,69.23,95.36
2020-12,DD,2020-12-29,2021-01-12,4.042,25.798,28411646125.0,786822492.0,2601995957.0,30000000.0,1.795,0.99,0.9,0.228,1,Basic Materials,Chemicals - Specialty,10B-100B,20733819954.0,78.18,100.77
2020-12,BCRX,2020-12-02,2020-12-15,4.02,70.637,1280979783.0,32966872.0,75824758.0,30000000.0,4.204,0.924,0.8,0.322,1,Healthcare,Biotechnology,1B-10B,2180715583.0,100.27,86.97
2020-11,MVST,2020-11-25,2020-12-09,15.588,52.482,3811738074.0,38924826.0,62300709.0,30000000.0,0.856,0.989,0.7,0.704,3,Industrials,Electrical Equipment & Parts,1B-10B,670706552.0,25.39,47.57
2020-11,BFLY,2020-11-20,2020-12-04,15.207,59.939,3265871070.0,62113301.0,123663662.0,30000000.0,0.977,0.877,0.7,0.505,1,Healthcare,Medical - Devices,1B-10B,1097332679.0,55.34,82.14
2020-11,AVPT,2020-11-23,2020-12-07,12.659,44.039,2207098943.0,59761440.0,81505214.0,30000000.0,0.912,0.848,0.8,0.702,4,Technology,Software - Infrastructure,1B-10B,2219819975.0,65.93,66.8
2020-11,FCEL,2020-11-13,2020-11-27,6.667,278.516,4529607579.0,130864590.0,977729165.0,30000000.0,6.314,0.857,0.9,0.326,6,Industrials,Electrical Equipment & Parts,1B-10B,844467191.0,34.21,80.55
2020-11,MSTR,2020-11-16,2020-11-30,5.541,78.275,71466781178.0,311062181.0,638034626.0,30000000.0,3.299,0.986,0.9,0.405,4,Technology,Software - Application,10B-100B,68666704771.0,65.21,95.56
2020-11,APPN,2020-11-13,2020-11-27,5.26,105.371,7368696483.0,88293145.0,222894425.0,30000000.0,4.327,0.896,0.9,0.383,2,Technology,Software - Infrastructure,1B-10B,1526686233.0,97.45,84.35
2020-11,HALO,2020-11-02,2020-11-13,5.092,38.75,3364670167.0,57462815.0,107475481.0,30000000.0,2.034,0.974,0.7,0.413,3,Healthcare,Biotechnology,1B-10B,7867878372.0,108.3,98.85
2020-11,LYFT,2020-11-02,2020-11-13,5.08,64.433,9528667689.0,298452018.0,482241669.0,30000000.0,3.096,0.965,0.8,0.47,6,Technology,Software - Application,1B-10B,5394392687.0,108.64,89.92
2020-11,IT,2020-11-02,2020-11-13,5.052,31.54,8370324845.0,40468500.0,77811911.0,30000000.0,1.716,0.97,0.8,0.434,6,Technology,Information Technology Services,1B-10B,10297200138.0,118.29,91.03
2020-11,MGNI,2020-11-13,2020-11-27,5.015,101.344,1513782524.0,30507284.0,82034664.0,30000000.0,4.413,0.975,0.9,0.23,2,Communication Services,Advertising Agencies,1B-10B,1914784517.0,93.8,98.56
2020-11,INSP,2020-11-02,2020-11-13,4.863,46.245,3508001161.0,35324802.0,50651071.0,30000000.0,2.472,0.947,0.8,0.727,3,Healthcare,Medical - Devices,1B-10B,1249050105.0,123.02,88.38
2020-11,DVA,2020-11-02,2020-11-13,4.699,28.174,5718293553.0,50993345.0,97146633.0,30000000.0,1.67,0.996,0.9,0.186,2,Healthcare,Medical - Care Facilities,1B-10B,12771305001.0,52.97,53.24
2020-11,PANW,2020-11-04,2020-11-17,4.683,28.865,191906721307.0,1376610587.0,1588375531.0,30000000.0,1.712,0.995,0.8,0.291,2,Technology,Software - Infrastructure,100B+,174346564095.0,85.32,99.16
2020-11,MP,2020-11-23,2020-12-07,4.6,65.254,3340148074.0,40350336.0,55347341.0,30000000.0,3.454,0.995,0.7,0.364,1,Basic Materials,Industrial Materials,1B-10B,11976562855.0,70.85,81.02
2020-11,ANET,2020-11-02,2020-11-13,4.587,31.096,272138882050.0,2103250418.0,3758845941.0,30000000.0,1.867,0.998,0.8,0.53,2,Technology,Computer Hardware,100B+,171793020905.0,72.91,82.98
2020-11,CI,2020-11-02,2020-11-13,4.576,31.575,46250846114.0,325185138.0,511427636.0,30000000.0,1.896,0.977,0.7,0.495,3,Healthcare,Medical - Healthcare Plans,10B-100B,76468383014.0,92.74,99.49
2020-11,MIDD,2020-11-03,2020-11-16,4.423,36.345,4844475489.0,54557218.0,136056253.0,30000000.0,2.216,0.913,0.7,0.508,2,Industrials,Industrial - Machinery,1B-10B,7284662643.0,109.18,83.31
2020-11,CAH,2020-11-02,2020-11-13,4.37,25.42,11129461923.0,82417793.0,118681856.0,30000000.0,1.639,0.993,0.7,0.312,1,Healthcare,Medical - Distribution,10B-100B,42742567358.0,90.2,99.8
2020-11,RIOT,2020-11-17,2020-12-01,4.349,114.878,2301050134.0,82687812.0,229710164.0,30000000.0,5.562,0.969,0.6,0.516,2,Financial Services,Financial - Capital Markets,1B-10B,9582351748.0,81.4,92.23
2020-11,UBER,2020-11-02,2020-11-13,4.324,42.502,70859198290.0,579788061.0,1161170910.0,30000000.0,2.59,0.959,0.8,0.385,2,Technology,Software - Application,10B-100B,155010857506.0,86.04,99.42
2020-11,MRNA,2020-11-19,2020-12-03,4.313,76.915,36809859831.0,1233971200.0,4170243100.0,30000000.0,4.183,0.881,0.8,0.323,1,Healthcare,Biotechnology,10B-100B,20982056569.0,78.78,93.26
2020-11,IR,2020-11-03,2020-11-16,4.221,25.042,15164303055.0,61383881.0,130219180.0,30000000.0,1.674,0.988,0.6,0.332,1,Industrials,Industrial - Machinery,10B-100B,29232862921.0,107.09,99.68
2020-11,MARA,2020-11-17,2020-12-01,4.109,149.597,1178727281.0,66540060.0,164671572.0,30000000.0,7.04,0.91,0.6,0.419,1,Financial Services,Financial - Capital Markets,1B-10B,5091341385.0,69.09,97.84
2020-10,SNAP,2020-10-12,2020-10-23,5.852,59.889,45534145092.0,299735878.0,752166089.0,30000000.0,2.536,1.0,0.7,0.531,9,Communication Services,Internet Content & Information,10B-100B,9711474153.0,46.73,77.46
2020-10,ALGN,2020-10-22,2020-11-04,5.777,43.968,32459482975.0,327007878.0,418018926.0,30000000.0,1.995,0.998,0.6,0.823,3,Healthcare,Medical - Devices,10B-100B,11789059622.0,100.7,93.58
2020-10,IT,2020-10-29,2020-11-11,5.261,33.504,7919069131.0,31379684.0,77811911.0,30000000.0,1.737,0.962,0.9,0.411,6,Technology,Information Technology Services,1B-10B,10297200138.0,118.29,91.03
2020-10,CI,2020-10-30,2020-11-12,5.021,34.731,44168976068.0,333329115.0,511427636.0,30000000.0,1.878,0.979,0.8,0.455,3,Healthcare,Medical - Healthcare Plans,10B-100B,76468383014.0,92.74,99.49
2020-10,LYFT,2020-10-29,2020-11-11,4.969,63.788,8918055106.0,171575857.0,453067474.0,30000000.0,3.14,0.936,0.7,0.473,6,Technology,Software - Application,1B-10B,5394392687.0,108.64,89.92
2020-10,INSP,2020-10-30,2020-11-12,4.875,45.896,3441154650.0,33643550.0,42330257.0,30000000.0,2.45,0.98,0.8,0.732,3,Healthcare,Medical - Devices,1B-10B,1249050105.0,123.02,88.38
2020-10,ANET,2020-10-30,2020-11-12,4.734,31.468,263047438739.0,2103250418.0,3917404101.0,30000000.0,1.828,0.987,0.8,0.525,2,Technology,Computer Hardware,100B+,171793020905.0,72.91,82.98
2020-10,HALO,2020-10-30,2020-11-12,4.641,34.06,3317280446.0,32509820.0,107475481.0,30000000.0,1.997,0.971,0.6,0.462,3,Healthcare,Biotechnology,1B-10B,7867878372.0,108.3,98.85
2020-10,TXT,2020-10-28,2020-11-10,4.494,33.202,5580097405.0,33017149.0,59394900.0,30000000.0,2.018,0.975,0.8,0.314,2,Industrials,Aerospace & Defense,1B-10B,15938664011.0,91.72,99.27
2020-10,BIIB,2020-10-22,2020-11-04,4.298,32.249,39389581789.0,269293000.0,348942492.0,30000000.0,2.056,0.977,0.3,1.304,1,Healthcare,Drug Manufacturers - General,10B-100B,29224766548.0,96.41,99.69
2020-10,PH,2020-10-29,2020-11-11,4.013,28.313,26205795315.0,138234384.0,237087696.0,30000000.0,1.965,0.969,0.7,0.353,1,Industrials,Industrial - Machinery,10B-100B,110244896035.0,91.06,99.69
2020-09,OPEN,2020-09-15,2020-09-28,4.209,28.123,16940775541.0,32629079.0,55851633.0,30000000.0,1.862,0.925,0.6,1.198,1,Real Estate,Real Estate - Services,10B-100B,4678972886.0,49.86,98.35
2020-08,CRM,2020-08-14,2020-08-27,5.213,41.601,158260689101.0,548072180.0,1320506356.0,30000000.0,2.11,0.993,0.8,0.665,6,Technology,Software - Application,100B+,145196369837.0,94.11,96.91
2020-08,ZM,2020-08-19,2020-09-01,4.046,65.35,80594339892.0,1277291700.0,1659253550.0,30000000.0,3.931,0.958,0.6,0.68,1,Technology,Software - Application,10B-100B,31564716790.0,78.46,98.33
2020-08,WDAY,2020-08-17,2020-08-28,4.011,34.31,47606680683.0,189050572.0,307979251.0,30000000.0,2.325,0.98,0.7,0.402,1,Technology,Software - Application,10B-100B,31204940447.0,110.09,99.05
2020-07,KODK,2020-07-28,2020-08-10,6.377,309.542,774943983.0,240152786.0,826948742.0,30000000.0,6.992,0.179,0.4,1.015,1,Industrials,Specialty Business Services,300M-1B,1033583970.0,38.63,72.94
2020-07,RUN,2020-07-06,2020-07-17,4.729,84.05,5090641641.0,40911576.0,270281737.0,30000000.0,4.08,0.983,0.9,0.334,3,Energy,Solar,1B-10B,3451808086.0,113.04,92.21
2020-07,UPS,2020-07-27,2020-08-07,4.695,32.573,102859255079.0,298757888.0,657274371.0,30000000.0,1.899,1.0,0.8,0.476,4,Industrials,Integrated Freight & Logistics,100B+,85000623981.0,70.82,99.89
2020-07,ALT,2020-07-08,2020-07-21,4.651,180.608,3309868738.0,67999614.0,268424862.0,30000000.0,7.015,0.895,0.8,0.407,1,Healthcare,Biotechnology,1B-10B,600557486.0,58.14,84.43
2020-07,AMD,2020-07-22,2020-08-04,4.514,49.193,100754812238.0,3310978818.0,6905358000.0,30000000.0,2.803,0.991,0.6,0.382,1,Technology,Semiconductors,100B+,748103246835.0,74.12,99.47
2020-06,HYLN,2020-06-22,2020-07-06,4.814,86.681,3261420956.0,78618496.0,223723643.0,30000000.0,4.1,0.756,0.5,0.553,1,Consumer Cyclical,Auto - Parts,1B-10B,492155352.0,25.82,70.41
2020-04,TWLO,2020-04-29,2020-05-12,4.199,81.939,16892430891.0,270859680.0,546815180.0,30000000.0,4.507,0.965,0.9,0.558,1,Communication Services,Internet Content & Information,10B-100B,30140771344.0,94.3,99.55
2020-03,BJ,2020-03-05,2020-03-18,5.314,39.104,2981264842.0,42574093.0,94720492.0,30000000.0,1.964,0.997,0.7,0.445,2,Consumer Defensive,Discount Stores,1B-10B,11814834267.0,110.37,99.46
2020-03,CHWY,2020-03-13,2020-03-26,4.12,48.485,10854434470.0,61704635.0,92980828.0,30000000.0,3.035,0.966,0.7,0.354,1,Consumer Cyclical,Specialty Retail,10B-100B,9371064538.0,99.85,23.35
2020-03,CRWD,2020-03-17,2020-03-30,4.014,74.856,9639871916.0,215315247.0,309203857.0,30000000.0,4.402,0.964,0.8,0.287,1,Technology,Software - Infrastructure,1B-10B,137524781515.0,76.73,98.24
2020-02,TMUS,2020-02-04,2020-02-18,7.216,25.698,88210510604.0,225642255.0,448566427.0,30000000.0,1.002,0.999,0.8,0.487,1,Communication Services,Telecommunications Services,10B-100B,206538774477.0,46.75,45.33
2020-02,Z,2020-02-07,2020-02-21,4.658,29.611,11519305203.0,68417112.0,165804724.0,30000000.0,1.761,0.975,0.9,0.599,1,Communication Services,Internet Content & Information,10B-100B,9285244218.0,96.7,116.55
2020-02,DXCM,2020-02-06,2020-02-20,4.415,26.817,92223637252.0,457063600.0,954478458.0,30000000.0,1.702,0.986,0.8,0.498,1,Healthcare,Medical - Devices,10B-100B,22893842670.0,104.41,99.66
2020-02,NVDA,2020-02-05,2020-02-19,4.35,27.342,152336699137.0,1193492661.0,3528089853.0,30000000.0,1.757,0.998,0.8,0.281,1,Technology,Semiconductors,100B+,5332391924381.0,71.53,95.89
2020-02,IOVA,2020-02-24,2020-03-06,4.125,49.538,11024144413.0,40244701.0,97893153.0,30000000.0,3.085,0.998,0.5,0.602,1,Healthcare,Biotechnology,10B-100B,1652058868.0,67.74,86.88
2020-01,TSLA,2020-01-22,2020-02-04,4.504,62.109,142607340170.0,6682900263.0,10793397876.0,30000000.0,3.392,0.915,0.8,0.376,2,Consumer Cyclical,Auto - Manufacturers,100B+,1671297040415.0,43.65,71.38
2020-01,SMCI,2020-01-08,2020-01-22,4.336,26.061,13818685984.0,48663624.0,107954911.0,30000000.0,1.689,0.971,0.7,0.507,1,Technology,Computer Hardware,10B-100B,20078125453.0,64.17,78.68
2019-12,AUPH,2019-12-04,2019-12-17,5.657,148.371,1078967973.0,46713744.0,118558138.0,30000000.0,5.086,0.99,0.9,0.639,3,Healthcare,Biotechnology,1B-10B,2021618181.0,60.71,98.16
2019-12,KOD,2019-12-02,2019-12-13,4.473,114.358,15973146571.0,123605359.0,338555141.0,30000000.0,5.39,0.852,0.7,0.715,1,Healthcare,Biotechnology,10B-100B,2493750797.0,99.69,62.76
2019-12,AXSM,2019-12-16,2019-12-30,4.267,121.906,4106489450.0,73455634.0,226272334.0,30000000.0,5.907,0.944,0.8,0.67,1,Healthcare,Biotechnology,1B-10B,11139495881.0,75.67,84.64
2019-11,UI,2019-11-07,2019-11-20,7.383,51.38,7867097773.0,37500035.0,54796221.0,30000000.0,1.776,0.983,0.8,0.741,1,Technology,Communication Equipment,1B-10B,44701262297.0,4.76,6.96
2019-11,SYNA,2019-11-01,2019-11-14,4.76,43.458,1740241286.0,33895489.0,57948990.0,30000000.0,2.397,0.973,0.7,0.408,1,Technology,Semiconductors,1B-10B,4889598905.0,111.26,96.87
2019-11,DXCM,2019-11-07,2019-11-20,4.722,44.547,75129465159.0,766475040.0,1174129072.0,30000000.0,2.467,0.991,0.8,0.652,2,Healthcare,Medical - Devices,10B-100B,22893842670.0,104.41,99.66
2019-11,AXON,2019-11-07,2019-11-20,4.663,37.787,4224355170.0,36842727.0,48555600.0,30000000.0,2.174,1.0,0.8,0.685,2,Industrials,Aerospace & Defense,1B-10B,31786237454.0,91.35,95.26
2019-11,QRVO,2019-11-01,2019-11-14,4.242,28.246,9012846171.0,112019540.0,274941783.0,30000000.0,1.855,0.995,0.6,0.741,3,Technology,Semiconductors,1B-10B,8659637531.0,98.54,92.76
2019-11,ALNY,2019-11-19,2019-12-03,4.157,31.964,13074885757.0,38937336.0,133856966.0,30000000.0,2.11,0.996,0.7,0.36,1,Healthcare,Biotechnology,10B-100B,38029719789.0,104.24,99.57
2019-10,BIIB,2019-10-21,2019-11-01,6.662,35.963,32998371160.0,437819360.0,675780870.0,30000000.0,1.458,0.941,0.8,0.755,10,Healthcare,Drug Manufacturers - General,10B-100B,29224766548.0,96.41,99.69
2019-10,RNG,2019-10-02,2019-10-15,4.678,42.973,10251216123.0,88417724.0,155126724.0,30000000.0,2.416,0.993,0.7,0.691,6,Technology,Software - Application,10B-100B,3764375470.0,117.87,97.84
2019-10,QRVO,2019-10-31,2019-11-13,4.494,30.106,7496181252.0,198907339.0,274941783.0,30000000.0,1.852,0.997,0.7,0.7,3,Technology,Semiconductors,1B-10B,8659637531.0,98.54,92.76
2019-10,SPOT,2019-10-22,2019-11-04,4.328,29.538,24290296650.0,85213800.0,276034850.0,30000000.0,1.891,0.999,0.8,0.579,3,Communication Services,Internet Content & Information,10B-100B,86346745569.0,68.67,76.42
2019-10,XRX,2019-10-28,2019-11-08,4.06,27.335,4026704026.0,43820329.0,109110840.0,30000000.0,1.882,0.987,0.6,0.461,1,Technology,Information Technology Services,1B-10B,347873738.0,70.16,91.06
2019-09,ACAD,2019-09-09,2019-09-20,4.588,71.176,6652513451.0,82274153.0,158065227.0,30000000.0,3.705,0.908,0.5,0.912,1,Healthcare,Biotechnology,1B-10B,3732941911.0,98.93,74.28
2019-09,RNG,2019-09-30,2019-10-11,4.412,40.04,10601331726.0,76347623.0,154370691.0,30000000.0,2.414,0.974,0.6,0.734,6,Technology,Software - Application,10B-100B,3764375470.0,117.87,97.84
2019-09,DOCU,2019-09-06,2019-09-19,4.024,36.995,10932777262.0,209111756.0,289798108.0,30000000.0,2.474,0.987,0.7,0.623,1,Technology,Software - Application,10B-100B,8838315935.0,97.06,99.38
2019-08,AMBA,2019-08-29,2019-09-12,5.719,44.703,2074279300.0,38969309.0,67632175.0,30000000.0,2.043,0.972,0.8,0.447,2,Technology,Semiconductors,1B-10B,3490849604.0,87.45,95.4
2019-08,TGT,2019-08-19,2019-08-30,5.293,27.111,39208237053.0,557022951.0,671684864.0,30000000.0,1.433,0.979,0.6,0.775,3,Consumer Defensive,Discount Stores,10B-100B,53636216177.0,87.36,99.69
2019-08,PODD,2019-08-06,2019-08-19,5.005,29.348,9913852642.0,62242117.0,105600778.0,30000000.0,1.626,0.981,0.6,0.753,1,Healthcare,Medical - Devices,1B-10B,10678534632.0,105.21,99.59
2019-08,BOX,2019-08-28,2019-09-11,4.699,29.386,1914757709.0,45583592.0,74082508.0,30000000.0,1.734,0.989,0.9,0.449,4,Technology,Software - Infrastructure,1B-10B,3392014741.0,105.5,103.05
2019-08,LKQ,2019-08-29,2019-09-12,4.387,26.901,6672971763.0,43340102.0,55484172.0,30000000.0,1.717,0.991,0.8,0.473,2,Consumer Cyclical,Auto - Parts,1B-10B,7159622243.0,112.81,99.3
2019-08,SEDG,2019-08-06,2019-08-19,4.353,33.715,3903312194.0,63403095.0,120855174.0,30000000.0,2.111,0.941,0.8,0.771,2,Energy,Solar,1B-10B,2541592655.0,106.94,98.67
2019-08,VISN,2019-08-28,2019-09-11,4.053,36.082,2375248214.0,39523407.0,52289022.0,30000000.0,2.404,0.998,0.8,0.266,1,Technology,Communication Equipment,1B-10B,2709091268.0,100.01,95.26
2019-07,ENPH,2019-07-29,2019-08-09,4.358,53.125,2794122275.0,76167360.0,163150089.0,30000000.0,3.092,0.971,0.8,0.616,1,Energy,Solar,1B-10B,4962203003.0,101.65,96.96
2019-05,CIEN,2019-05-23,2019-06-06,4.497,29.05,4995606124.0,56922256.0,79445050.0,30000000.0,1.793,0.998,0.6,0.931,2,Technology,Communication Equipment,1B-10B,82218938383.0,97.8,99.52
2019-04,QCOM,2019-04-12,2019-04-26,10.76,54.991,60025298997.0,612540178.0,3027053238.0,30000000.0,1.288,0.978,0.9,0.476,9,Technology,Semiconductors,10B-100B,250356615815.0,86.51,99.79
2018-10,OSK,2018-10-25,2018-11-07,4.344,29.455,3349225266.0,53247432.0,70937762.0,30000000.0,1.879,0.991,0.8,0.752,2,Industrials,Agricultural - Machinery,1B-10B,8396869853.0,105.82,99.26
2018-09,AVAV,2018-09-05,2018-09-18,4.81,36.31,4369223992.0,36583082.0,70175512.0,30000000.0,2.037,0.988,0.9,0.43,2,Industrials,Aerospace & Defense,1B-10B,8311512383.0,89.54,74.86
2018-08,LUMN,2018-08-08,2018-08-21,6.47,28.648,19101965560.0,153977741.0,295678392.0,30000000.0,1.231,0.991,0.9,0.489,2,Communication Services,Telecommunications Services,10B-100B,8592793569.0,73.55,91.96
2018-08,MOH,2018-08-01,2018-08-14,5.553,28.658,6353073897.0,85023337.0,143859902.0,30000000.0,1.435,0.992,0.8,0.628,2,Healthcare,Medical - Healthcare Plans,1B-10B,9648398844.0,112.06,93.07
2018-08,IAC,2018-08-01,2018-08-14,5.219,29.012,10945753960.0,564042028.0,1104828222.0,30000000.0,1.543,0.97,0.7,0.328,4,Technology,Internet Content & Information,10B-100B,3093466471.0,113.16,80.28
2018-08,TTD,2018-08-10,2018-08-23,5.184,46.532,60891789630.0,810268121.0,1664249912.0,30000000.0,2.331,0.999,0.6,0.826,3,Technology,Software - Application,10B-100B,10243033791.0,88.94,97.9
2018-08,DDD,2018-08-08,2018-08-21,4.564,59.248,2623219368.0,43839602.0,108731695.0,30000000.0,3.224,0.994,0.7,0.602,2,Technology,Computer Hardware,1B-10B,366608071.0,58.18,86.48
2018-08,DXCM,2018-08-01,2018-08-14,4.367,33.954,36827715227.0,242270160.0,528675822.0,30000000.0,2.117,0.998,0.6,0.915,2,Healthcare,Medical - Devices,10B-100B,22893842670.0,104.41,99.66
2018-07,SPB,2018-07-16,2018-07-27,15.611,554.726,1846266284.0,62543117.0,84066694.0,30000000.0,3.806,0.991,0.4,0.951,1,Consumer Defensive,Household & Personal Products,1B-10B,1834205248.0,117.67,87.4
2018-07,IAC,2018-07-31,2018-08-13,5.6,31.361,10952463041.0,564042028.0,768975734.0,30000000.0,1.54,0.976,0.8,0.307,4,Technology,Internet Content & Information,10B-100B,3093466471.0,113.16,80.28
2018-07,MOH,2018-07-31,2018-08-13,5.547,28.509,5423088912.0,85023337.0,126511392.0,30000000.0,1.43,0.991,0.8,0.631,2,Healthcare,Medical - Healthcare Plans,1B-10B,9648398844.0,112.06,93.07
2018-07,MTCH,2018-07-31,2018-08-13,4.37,41.896,29506395235.0,158682868.0,478031041.0,30000000.0,2.532,0.966,0.8,0.456,1,Communication Services,Internet Content & Information,10B-100B,8343943402.0,109.13,99.29
2018-07,DXCM,2018-07-31,2018-08-13,4.237,32.627,36708094610.0,242270160.0,528675822.0,30000000.0,2.108,0.973,0.6,0.947,2,Healthcare,Medical - Devices,10B-100B,22893842670.0,104.41,99.66
2018-06,SRPT,2018-06-07,2018-06-20,4.829,57.518,10159599385.0,86944452.0,194339472.0,30000000.0,2.975,0.871,0.8,0.689,2,Healthcare,Biotechnology,10B-100B,2048178614.0,99.59,89.61
2018-06,ETSY,2018-06-05,2018-06-18,4.403,38.364,3123983844.0,41022174.0,82156805.0,30000000.0,2.332,0.979,0.6,0.718,2,Consumer Cyclical,Specialty Retail,1B-10B,5680488241.0,124.55,87.05
2018-06,RH,2018-06-04,2018-06-15,4.377,63.702,1903233861.0,57246846.0,247655159.0,30000000.0,3.561,0.978,0.8,0.541,2,Consumer Cyclical,Specialty Retail,1B-10B,2433427164.0,104.93,73.04
2018-06,WBD,2018-06-04,2018-06-15,4.101,29.69,52875514589.0,127886070.0,144454674.0,30000000.0,2.005,0.997,1.0,0.244,2,Communication Services,Entertainment,10B-100B,68294405757.0,77.46,94.98
2018-05,MDGL,2018-05-31,2018-06-13,7.409,188.887,6123813514.0,121319395.0,264710655.0,30000000.0,4.528,0.961,0.7,0.845,4,Healthcare,Biotechnology,1B-10B,11459354057.0,107.07,60.07
2018-05,VKTX,2018-05-31,2018-06-13,5.667,124.547,1159895383.0,39442310.0,65964642.0,30000000.0,4.514,0.95,0.6,0.863,1,Healthcare,Biotechnology,1B-10B,3682871026.0,64.5,97.57
2018-05,WSM,2018-05-23,2018-06-06,4.822,30.317,5853209270.0,289316093.0,369271444.0,30000000.0,1.736,0.995,0.8,0.266,2,Consumer Cyclical,Specialty Retail,1B-10B,20958726159.0,98.92,98.7
2018-05,LIVN,2018-05-31,2018-06-13,4.731,25.136,5166499514.0,34072538.0,51768022.0,30000000.0,1.499,0.993,0.9,0.558,1,Healthcare,Medical - Devices,1B-10B,3850291876.0,112.92,99.49
2018-05,TTD,2018-05-07,2018-05-18,4.724,73.235,24222490223.0,293514752.0,1881823952.0,30000000.0,3.678,0.998,0.8,0.656,7,Technology,Software - Application,10B-100B,10243033791.0,88.94,97.9
2018-05,SMCI,2018-05-03,2018-05-16,4.08,33.148,10811759082.0,82144998.0,130844604.0,30000000.0,2.219,0.984,0.7,0.57,2,Technology,Computer Hardware,10B-100B,20078125453.0,64.17,78.68
2018-03,NTNX,2018-03-02,2018-03-15,4.959,50.304,10308794217.0,252771204.0,409930789.0,30000000.0,2.598,0.987,0.9,0.192,3,Technology,Software - Infrastructure,10B-100B,11976978308.0,91.72,93.86
2018-02,TWLO,2018-02-09,2018-02-23,5.527,40.192,3721495107.0,45332448.0,70753866.0,30000000.0,1.933,0.989,0.8,0.444,7,Communication Services,Internet Content & Information,1B-10B,30140771344.0,94.3,99.55
2018-02,SEDG,2018-02-13,2018-02-27,4.758,45.362,2189455266.0,35417700.0,42416089.0,30000000.0,2.486,0.979,0.9,0.581,1,Energy,Solar,1B-10B,2541592655.0,106.94,98.67
2018-02,NTNX,2018-02-28,2018-03-13,4.297,47.62,9666980942.0,120011443.0,373828932.0,30000000.0,2.866,0.988,0.9,0.201,3,Technology,Software - Infrastructure,1B-10B,11976978308.0,91.72,93.86
2018-02,VEEV,2018-02-23,2018-03-08,4.144,29.83,10053018681.0,36864018.0,127078163.0,30000000.0,1.992,0.993,0.7,0.444,2,Healthcare,Medical - Healthcare Information Services,10B-100B,26023516921.0,89.7,91.67
2018-01,KODK,2018-01-09,2018-01-23,7.019,250.0,663680000.0,60323000.0,110378272.0,30000000.0,5.644,0.817,0.6,0.627,1,Industrials,Specialty Business Services,300M-1B,1033583970.0,38.63,72.94
2018-01,NFLX,2018-01-16,2018-01-29,5.109,28.64,93281812831.0,1812280427.0,3527751545.0,30000000.0,1.559,0.992,0.9,0.378,4,Communication Services,Entertainment,10B-100B,359812709354.0,88.06,99.29
2018-01,STLA,2018-01-02,2018-01-16,4.661,27.298,69368561838.0,68718098.0,188950600.0,30000000.0,1.638,0.954,0.6,0.304,4,Consumer Cyclical,Auto - Manufacturers,10B-100B,28078647385.0,49.11,84.26
2017-12,STLA,2017-12-29,2018-01-12,4.813,27.535,67147864525.0,65827816.0,179669174.0,30000000.0,1.598,0.983,0.6,0.301,4,Consumer Cyclical,Auto - Manufacturers,10B-100B,28078647385.0,49.11,84.26
2017-12,AA,2017-12-18,2018-01-02,4.455,29.477,11761571209.0,121391567.0,157985661.0,30000000.0,1.834,0.999,0.8,0.222,3,Basic Materials,Aluminum,10B-100B,17242563671.0,83.54,99.59
2017-11,QCOM,2017-11-01,2017-11-14,5.926,29.386,56346839058.0,621564703.0,1266101019.0,30000000.0,1.375,0.988,0.7,0.464,1,Technology,Semiconductors,10B-100B,250356615815.0,86.51,99.79
2017-11,ANET,2017-11-03,2017-11-16,4.258,27.93,253716746919.0,2218287656.0,3630114886.0,30000000.0,1.829,0.993,0.8,0.432,1,Technology,Computer Hardware,100B+,171793020905.0,72.91,82.98
